,Security,Bullish Occurences,Bullish Percentages,Bearish Occurences,Bearish Percentages,Total,Naive Sentiment Prediction
928,WOOD,1.0,1.0,0.0,0.0,1.0,Unpredictable
927,ARKW,1.0,1.0,0.0,0.0,1.0,Unpredictable
926,D,1.0,1.0,0.0,0.0,1.0,Unpredictable
1066,DKS,0.0,0.0,1.0,1.0,1.0,Unpredictable
922,MENE,1.0,1.0,0.0,0.0,1.0,Unpredictable
1067,CHK,0.0,0.0,1.0,1.0,1.0,Unpredictable
1068,LEN,0.0,0.0,1.0,1.0,1.0,Unpredictable
920,NCMI,1.0,1.0,0.0,0.0,1.0,Unpredictable
919,IEP,1.0,1.0,0.0,0.0,1.0,Unpredictable
918,VALE,1.0,1.0,0.0,0.0,1.0,Unpredictable
1070,ERX,0.0,0.0,1.0,1.0,1.0,Unpredictable
916,ANPC,1.0,1.0,0.0,0.0,1.0,Unpredictable
914,MTBC,1.0,1.0,0.0,0.0,1.0,Unpredictable
913,UGL,1.0,1.0,0.0,0.0,1.0,Unpredictable
911,HPR,1.0,1.0,0.0,0.0,1.0,Unpredictable
910,PFSI,1.0,1.0,0.0,0.0,1.0,Unpredictable
1071,LI,0.0,0.0,1.0,1.0,1.0,Unpredictable
909,CELH,1.0,1.0,0.0,0.0,1.0,Unpredictable
1072,CCF,0.0,0.0,1.0,1.0,1.0,Unpredictable
908,DNLI,1.0,1.0,0.0,0.0,1.0,Unpredictable
1073,RTN,0.0,0.0,1.0,1.0,1.0,Unpredictable
907,PZZA,1.0,1.0,0.0,0.0,1.0,Unpredictable
905,CTST,1.0,1.0,0.0,0.0,1.0,Unpredictable
935,HYG,1.0,1.0,0.0,0.0,1.0,Unpredictable
1061,AQMD,0.0,0.0,1.0,1.0,1.0,Unpredictable
1060,HOG,0.0,0.0,1.0,1.0,1.0,Unpredictable
947,WAFU,1.0,1.0,0.0,0.0,1.0,Unpredictable
1045,WDC,0.0,0.0,1.0,1.0,1.0,Unpredictable
1046,GLTR,0.0,0.0,1.0,1.0,1.0,Unpredictable
955,FLY,1.0,1.0,0.0,0.0,1.0,Unpredictable
954,GTIM,1.0,1.0,0.0,0.0,1.0,Unpredictable
953,UVV,1.0,1.0,0.0,0.0,1.0,Unpredictable
1049,HA,0.0,0.0,1.0,1.0,1.0,Unpredictable
952,FPX,1.0,1.0,0.0,0.0,1.0,Unpredictable
950,DYD,1.0,1.0,0.0,0.0,1.0,Unpredictable
949,RYU,1.0,1.0,0.0,0.0,1.0,Unpredictable
1050,YELP,0.0,0.0,1.0,1.0,1.0,Unpredictable
1051,CABY,0.0,0.0,1.0,1.0,1.0,Unpredictable
948,NLKA,1.0,1.0,0.0,0.0,1.0,Unpredictable
1052,IQ,0.0,0.0,1.0,1.0,1.0,Unpredictable
1053,TSL,0.0,0.0,1.0,1.0,1.0,Unpredictable
936,SOHU,1.0,1.0,0.0,0.0,1.0,Unpredictable
946,SHLD,1.0,1.0,0.0,0.0,1.0,Unpredictable
945,MFAC,1.0,1.0,0.0,0.0,1.0,Unpredictable
943,XERS,1.0,1.0,0.0,0.0,1.0,Unpredictable
1054,AND,0.0,0.0,1.0,1.0,1.0,Unpredictable
1055,DIX,0.0,0.0,1.0,1.0,1.0,Unpredictable
941,RTK,1.0,1.0,0.0,0.0,1.0,Unpredictable
1056,TACO,0.0,0.0,1.0,1.0,1.0,Unpredictable
1057,SHAK,0.0,0.0,1.0,1.0,1.0,Unpredictable
1058,CRB,0.0,0.0,1.0,1.0,1.0,Unpredictable
939,RUSL,1.0,1.0,0.0,0.0,1.0,Unpredictable
938,EDOC,1.0,1.0,0.0,0.0,1.0,Unpredictable
1059,FUCT,0.0,0.0,1.0,1.0,1.0,Unpredictable
937,HUM,1.0,1.0,0.0,0.0,1.0,Unpredictable
831,MED,1.0,1.0,0.0,0.0,1.0,Unpredictable
547,ALNY,1.0,1.0,0.0,0.0,1.0,Unpredictable
829,LLY,1.0,1.0,0.0,0.0,1.0,Unpredictable
498,RMBL,1.0,1.0,0.0,0.0,1.0,Unpredictable
493,AHT,1.0,1.0,0.0,0.0,1.0,Unpredictable
488,HOMZ,1.0,1.0,0.0,0.0,1.0,Unpredictable
485,FNKO,1.0,1.0,0.0,0.0,1.0,Unpredictable
483,NTNX,1.0,1.0,0.0,0.0,1.0,Unpredictable
480,VHI,1.0,1.0,0.0,0.0,1.0,Unpredictable
478,DSX,1.0,1.0,0.0,0.0,1.0,Unpredictable
475,LORL,1.0,1.0,0.0,0.0,1.0,Unpredictable
473,JILL,1.0,1.0,0.0,0.0,1.0,Unpredictable
470,GERM,1.0,1.0,0.0,0.0,1.0,Unpredictable
468,BKYI,1.0,1.0,0.0,0.0,1.0,Unpredictable
460,MRO,1.0,1.0,0.0,0.0,1.0,Unpredictable
450,NCNO,1.0,1.0,0.0,0.0,1.0,Unpredictable
448,AER,1.0,1.0,0.0,0.0,1.0,Unpredictable
447,CW,1.0,1.0,0.0,0.0,1.0,Unpredictable
444,NOBL,1.0,1.0,0.0,0.0,1.0,Unpredictable
442,XIV,1.0,1.0,0.0,0.0,1.0,Unpredictable
440,GPX,1.0,1.0,0.0,0.0,1.0,Unpredictable
439,AMZG,1.0,1.0,0.0,0.0,1.0,Unpredictable
437,BE,1.0,1.0,0.0,0.0,1.0,Unpredictable
433,GTX,1.0,1.0,0.0,0.0,1.0,Unpredictable
431,CACI,1.0,1.0,0.0,0.0,1.0,Unpredictable
417,NSPR,1.0,1.0,0.0,0.0,1.0,Unpredictable
416,GHSI,1.0,1.0,0.0,0.0,1.0,Unpredictable
414,TROW,1.0,1.0,0.0,0.0,1.0,Unpredictable
411,XSLV,1.0,1.0,0.0,0.0,1.0,Unpredictable
406,PRCP,1.0,1.0,0.0,0.0,1.0,Unpredictable
400,RUSS,1.0,1.0,0.0,0.0,1.0,Unpredictable
399,ASML,1.0,1.0,0.0,0.0,1.0,Unpredictable
397,AMCX,1.0,1.0,0.0,0.0,1.0,Unpredictable
494,ATNM,1.0,1.0,0.0,0.0,1.0,Unpredictable
502,CNBC,1.0,1.0,0.0,0.0,1.0,Unpredictable
384,INMB,1.0,1.0,0.0,0.0,1.0,Unpredictable
503,CDXC,1.0,1.0,0.0,0.0,1.0,Unpredictable
568,IPIX,1.0,1.0,0.0,0.0,1.0,Unpredictable
567,GAIN,1.0,1.0,0.0,0.0,1.0,Unpredictable
566,CI,1.0,1.0,0.0,0.0,1.0,Unpredictable
565,NAKD,1.0,1.0,0.0,0.0,1.0,Unpredictable
564,EXC,1.0,1.0,0.0,0.0,1.0,Unpredictable
563,SBSW,1.0,1.0,0.0,0.0,1.0,Unpredictable
561,ENZ,1.0,1.0,0.0,0.0,1.0,Unpredictable
557,PULM,1.0,1.0,0.0,0.0,1.0,Unpredictable
556,BLUE,1.0,1.0,0.0,0.0,1.0,Unpredictable
554,TOLZ,1.0,1.0,0.0,0.0,1.0,Unpredictable
553,HOTH,1.0,1.0,0.0,0.0,1.0,Unpredictable
550,FUTU,1.0,1.0,0.0,0.0,1.0,Unpredictable
548,AXN,1.0,1.0,0.0,0.0,1.0,Unpredictable
545,NYSE,1.0,1.0,0.0,0.0,1.0,Unpredictable
539,KLR,1.0,1.0,0.0,0.0,1.0,Unpredictable
537,BJ,1.0,1.0,0.0,0.0,1.0,Unpredictable
536,TWC,1.0,1.0,0.0,0.0,1.0,Unpredictable
535,QTT,1.0,1.0,0.0,0.0,1.0,Unpredictable
533,HDSN,1.0,1.0,0.0,0.0,1.0,Unpredictable
532,GSK,1.0,1.0,0.0,0.0,1.0,Unpredictable
523,SZSE,1.0,1.0,0.0,0.0,1.0,Unpredictable
521,IWR,1.0,1.0,0.0,0.0,1.0,Unpredictable
520,SSEC,1.0,1.0,0.0,0.0,1.0,Unpredictable
518,SCI,1.0,1.0,0.0,0.0,1.0,Unpredictable
517,AMAT,1.0,1.0,0.0,0.0,1.0,Unpredictable
513,RYCE,1.0,1.0,0.0,0.0,1.0,Unpredictable
512,WHAT,1.0,1.0,0.0,0.0,1.0,Unpredictable
509,IHI,1.0,1.0,0.0,0.0,1.0,Unpredictable
504,UNP,1.0,1.0,0.0,0.0,1.0,Unpredictable
395,CSIQ,1.0,1.0,0.0,0.0,1.0,Unpredictable
383,SAVA,1.0,1.0,0.0,0.0,1.0,Unpredictable
570,GUSH,1.0,1.0,0.0,0.0,1.0,Unpredictable
291,CUK,1.0,1.0,0.0,0.0,1.0,Unpredictable
285,HLF,1.0,1.0,0.0,0.0,1.0,Unpredictable
282,TA,1.0,1.0,0.0,0.0,1.0,Unpredictable
267,OKTA,1.0,1.0,0.0,0.0,1.0,Unpredictable
266,BOX,1.0,1.0,0.0,0.0,1.0,Unpredictable
262,MNST,1.0,1.0,0.0,0.0,1.0,Unpredictable
260,OSIS,1.0,1.0,0.0,0.0,1.0,Unpredictable
257,BCS,1.0,1.0,0.0,0.0,1.0,Unpredictable
255,CIDM,1.0,1.0,0.0,0.0,1.0,Unpredictable
249,TBLT,1.0,1.0,0.0,0.0,1.0,Unpredictable
243,OST,1.0,1.0,0.0,0.0,1.0,Unpredictable
242,VYM,1.0,1.0,0.0,0.0,1.0,Unpredictable
210,SXTC,1.0,1.0,0.0,0.0,1.0,Unpredictable
203,BRQS,1.0,1.0,0.0,0.0,1.0,Unpredictable
202,TALA,1.0,1.0,0.0,0.0,1.0,Unpredictable
200,GBX,1.0,1.0,0.0,0.0,1.0,Unpredictable
198,XRX,1.0,1.0,0.0,0.0,1.0,Unpredictable
197,HPE,1.0,1.0,0.0,0.0,1.0,Unpredictable
183,ON,1.0,1.0,0.0,0.0,1.0,Unpredictable
180,HOOD,1.0,1.0,0.0,0.0,1.0,Unpredictable
159,NERV,1.0,1.0,0.0,0.0,1.0,Unpredictable
154,BUL,1.0,1.0,0.0,0.0,1.0,Unpredictable
152,HK,1.0,1.0,0.0,0.0,1.0,Unpredictable
132,PTE,1.0,1.0,0.0,0.0,1.0,Unpredictable
129,FOUR,1.0,1.0,0.0,0.0,1.0,Unpredictable
117,CLDX,1.0,1.0,0.0,0.0,1.0,Unpredictable
115,BGI,1.0,1.0,0.0,0.0,1.0,Unpredictable
113,AIHS,1.0,1.0,0.0,0.0,1.0,Unpredictable
79,AEZS,1.0,1.0,0.0,0.0,1.0,Unpredictable
32,HELE,1.0,1.0,0.0,0.0,1.0,Unpredictable
286,EYEG,1.0,1.0,0.0,0.0,1.0,Unpredictable
292,VEA,1.0,1.0,0.0,0.0,1.0,Unpredictable
370,SVC,1.0,1.0,0.0,0.0,1.0,Unpredictable
293,IYC,1.0,1.0,0.0,0.0,1.0,Unpredictable
364,GSAT,1.0,1.0,0.0,0.0,1.0,Unpredictable
363,BSGM,1.0,1.0,0.0,0.0,1.0,Unpredictable
362,PAVM,1.0,1.0,0.0,0.0,1.0,Unpredictable
361,YIPI,1.0,1.0,0.0,0.0,1.0,Unpredictable
359,ELF,1.0,1.0,0.0,0.0,1.0,Unpredictable
358,BIG,1.0,1.0,0.0,0.0,1.0,Unpredictable
355,OBLN,1.0,1.0,0.0,0.0,1.0,Unpredictable
354,WISA,1.0,1.0,0.0,0.0,1.0,Unpredictable
352,GME,1.0,1.0,0.0,0.0,1.0,Unpredictable
351,FNGD,1.0,1.0,0.0,0.0,1.0,Unpredictable
345,NVDL,1.0,1.0,0.0,0.0,1.0,Unpredictable
344,CCXX,1.0,1.0,0.0,0.0,1.0,Unpredictable
343,BNTX,1.0,1.0,0.0,0.0,1.0,Unpredictable
341,AAP,1.0,1.0,0.0,0.0,1.0,Unpredictable
333,KGKG,1.0,1.0,0.0,0.0,1.0,Unpredictable
330,ASA,1.0,1.0,0.0,0.0,1.0,Unpredictable
327,BBX,1.0,1.0,0.0,0.0,1.0,Unpredictable
325,KLAC,1.0,1.0,0.0,0.0,1.0,Unpredictable
324,NGL,1.0,1.0,0.0,0.0,1.0,Unpredictable
321,AIKI,1.0,1.0,0.0,0.0,1.0,Unpredictable
319,SPYX,1.0,1.0,0.0,0.0,1.0,Unpredictable
316,XT,1.0,1.0,0.0,0.0,1.0,Unpredictable
313,MYT,1.0,1.0,0.0,0.0,1.0,Unpredictable
307,DFNS,1.0,1.0,0.0,0.0,1.0,Unpredictable
302,NEE,1.0,1.0,0.0,0.0,1.0,Unpredictable
299,NE,1.0,1.0,0.0,0.0,1.0,Unpredictable
298,CNTY,1.0,1.0,0.0,0.0,1.0,Unpredictable
297,MTUM,1.0,1.0,0.0,0.0,1.0,Unpredictable
296,VUG,1.0,1.0,0.0,0.0,1.0,Unpredictable
569,SDC,1.0,1.0,0.0,0.0,1.0,Unpredictable
573,STG,1.0,1.0,0.0,0.0,1.0,Unpredictable
828,NTWK,1.0,1.0,0.0,0.0,1.0,Unpredictable
767,PYS,1.0,1.0,0.0,0.0,1.0,Unpredictable
764,ZEN,1.0,1.0,0.0,0.0,1.0,Unpredictable
763,TEUM,1.0,1.0,0.0,0.0,1.0,Unpredictable
762,GDP,1.0,1.0,0.0,0.0,1.0,Unpredictable
759,ROPE,1.0,1.0,0.0,0.0,1.0,Unpredictable
757,PG,1.0,1.0,0.0,0.0,1.0,Unpredictable
756,HUGE,1.0,1.0,0.0,0.0,1.0,Unpredictable
752,ORCL,1.0,1.0,0.0,0.0,1.0,Unpredictable
751,SCO,1.0,1.0,0.0,0.0,1.0,Unpredictable
749,USB,1.0,1.0,0.0,0.0,1.0,Unpredictable
746,EWT,1.0,1.0,0.0,0.0,1.0,Unpredictable
745,APWC,1.0,1.0,0.0,0.0,1.0,Unpredictable
743,INSG,1.0,1.0,0.0,0.0,1.0,Unpredictable
742,TNDM,1.0,1.0,0.0,0.0,1.0,Unpredictable
741,EVLO,1.0,1.0,0.0,0.0,1.0,Unpredictable
739,TMO,1.0,1.0,0.0,0.0,1.0,Unpredictable
735,RGLS,1.0,1.0,0.0,0.0,1.0,Unpredictable
734,ALEC,1.0,1.0,0.0,0.0,1.0,Unpredictable
731,MHO,1.0,1.0,0.0,0.0,1.0,Unpredictable
729,RST,1.0,1.0,0.0,0.0,1.0,Unpredictable
727,AMBA,1.0,1.0,0.0,0.0,1.0,Unpredictable
726,NHCL,1.0,1.0,0.0,0.0,1.0,Unpredictable
723,BRR,1.0,1.0,0.0,0.0,1.0,Unpredictable
720,LH,1.0,1.0,0.0,0.0,1.0,Unpredictable
718,SHW,1.0,1.0,0.0,0.0,1.0,Unpredictable
717,CTXS,1.0,1.0,0.0,0.0,1.0,Unpredictable
716,LRCX,1.0,1.0,0.0,0.0,1.0,Unpredictable
715,XLRE,1.0,1.0,0.0,0.0,1.0,Unpredictable
714,ALXN,1.0,1.0,0.0,0.0,1.0,Unpredictable
713,BIIB,1.0,1.0,0.0,0.0,1.0,Unpredictable
766,AMZM,1.0,1.0,0.0,0.0,1.0,Unpredictable
769,FBK,1.0,1.0,0.0,0.0,1.0,Unpredictable
709,MOO,1.0,1.0,0.0,0.0,1.0,Unpredictable
770,ADM,1.0,1.0,0.0,0.0,1.0,Unpredictable
827,PETS,1.0,1.0,0.0,0.0,1.0,Unpredictable
826,GEO,1.0,1.0,0.0,0.0,1.0,Unpredictable
824,EVFM,1.0,1.0,0.0,0.0,1.0,Unpredictable
822,HUSA,1.0,1.0,0.0,0.0,1.0,Unpredictable
821,VRUS,1.0,1.0,0.0,0.0,1.0,Unpredictable
819,DPW,1.0,1.0,0.0,0.0,1.0,Unpredictable
818,KBA,1.0,1.0,0.0,0.0,1.0,Unpredictable
815,BURL,1.0,1.0,0.0,0.0,1.0,Unpredictable
814,HIW,1.0,1.0,0.0,0.0,1.0,Unpredictable
813,NYA,1.0,1.0,0.0,0.0,1.0,Unpredictable
812,CYBR,1.0,1.0,0.0,0.0,1.0,Unpredictable
810,HFC,1.0,1.0,0.0,0.0,1.0,Unpredictable
808,VLO,1.0,1.0,0.0,0.0,1.0,Unpredictable
806,HACK,1.0,1.0,0.0,0.0,1.0,Unpredictable
805,VAR,1.0,1.0,0.0,0.0,1.0,Unpredictable
800,XRP,1.0,1.0,0.0,0.0,1.0,Unpredictable
799,RAD,1.0,1.0,0.0,0.0,1.0,Unpredictable
797,AIPC,1.0,1.0,0.0,0.0,1.0,Unpredictable
796,HYRE,1.0,1.0,0.0,0.0,1.0,Unpredictable
795,IYT,1.0,1.0,0.0,0.0,1.0,Unpredictable
789,SQBG,1.0,1.0,0.0,0.0,1.0,Unpredictable
788,ACAD,1.0,1.0,0.0,0.0,1.0,Unpredictable
787,DIAL,1.0,1.0,0.0,0.0,1.0,Unpredictable
786,FUN,1.0,1.0,0.0,0.0,1.0,Unpredictable
785,SEAS,1.0,1.0,0.0,0.0,1.0,Unpredictable
784,SCHK,1.0,1.0,0.0,0.0,1.0,Unpredictable
779,SCHF,1.0,1.0,0.0,0.0,1.0,Unpredictable
777,RDIV,1.0,1.0,0.0,0.0,1.0,Unpredictable
771,TAOP,1.0,1.0,0.0,0.0,1.0,Unpredictable
712,DLR,1.0,1.0,0.0,0.0,1.0,Unpredictable
708,AMKR,1.0,1.0,0.0,0.0,1.0,Unpredictable
575,MXC,1.0,1.0,0.0,0.0,1.0,Unpredictable
647,DHT,1.0,1.0,0.0,0.0,1.0,Unpredictable
644,RRD,1.0,1.0,0.0,0.0,1.0,Unpredictable
642,OFG,1.0,1.0,0.0,0.0,1.0,Unpredictable
641,QYLD,1.0,1.0,0.0,0.0,1.0,Unpredictable
637,GLPG,1.0,1.0,0.0,0.0,1.0,Unpredictable
633,SSRM,1.0,1.0,0.0,0.0,1.0,Unpredictable
629,SIVB,1.0,1.0,0.0,0.0,1.0,Unpredictable
628,WRTC,1.0,1.0,0.0,0.0,1.0,Unpredictable
626,MCHI,1.0,1.0,0.0,0.0,1.0,Unpredictable
624,CBAY,1.0,1.0,0.0,0.0,1.0,Unpredictable
620,HLX,1.0,1.0,0.0,0.0,1.0,Unpredictable
618,PRTK,1.0,1.0,0.0,0.0,1.0,Unpredictable
617,CETX,1.0,1.0,0.0,0.0,1.0,Unpredictable
611,TOLL,1.0,1.0,0.0,0.0,1.0,Unpredictable
610,MGEN,1.0,1.0,0.0,0.0,1.0,Unpredictable
609,XPH,1.0,1.0,0.0,0.0,1.0,Unpredictable
608,CURE,1.0,1.0,0.0,0.0,1.0,Unpredictable
604,VRSN,1.0,1.0,0.0,0.0,1.0,Unpredictable
602,UALL,1.0,1.0,0.0,0.0,1.0,Unpredictable
598,GNPX,1.0,1.0,0.0,0.0,1.0,Unpredictable
595,QQEW,1.0,1.0,0.0,0.0,1.0,Unpredictable
593,MDLY,1.0,1.0,0.0,0.0,1.0,Unpredictable
592,SNR,1.0,1.0,0.0,0.0,1.0,Unpredictable
588,EDTK,1.0,1.0,0.0,0.0,1.0,Unpredictable
587,GRUB,1.0,1.0,0.0,0.0,1.0,Unpredictable
586,IMMP,1.0,1.0,0.0,0.0,1.0,Unpredictable
584,USFR,1.0,1.0,0.0,0.0,1.0,Unpredictable
583,FTXO,1.0,1.0,0.0,0.0,1.0,Unpredictable
582,DFJ,1.0,1.0,0.0,0.0,1.0,Unpredictable
580,CERC,1.0,1.0,0.0,0.0,1.0,Unpredictable
646,TNK,1.0,1.0,0.0,0.0,1.0,Unpredictable
649,GSG,1.0,1.0,0.0,0.0,1.0,Unpredictable
707,SIVR,1.0,1.0,0.0,0.0,1.0,Unpredictable
651,OSG,1.0,1.0,0.0,0.0,1.0,Unpredictable
706,HUT,1.0,1.0,0.0,0.0,1.0,Unpredictable
705,AZEK,1.0,1.0,0.0,0.0,1.0,Unpredictable
701,OGCN,1.0,1.0,0.0,0.0,1.0,Unpredictable
699,AEP,1.0,1.0,0.0,0.0,1.0,Unpredictable
697,AOBC,1.0,1.0,0.0,0.0,1.0,Unpredictable
695,WHLM,1.0,1.0,0.0,0.0,1.0,Unpredictable
694,XPER,1.0,1.0,0.0,0.0,1.0,Unpredictable
690,RPM,1.0,1.0,0.0,0.0,1.0,Unpredictable
688,AXAS,1.0,1.0,0.0,0.0,1.0,Unpredictable
687,ECOM,1.0,1.0,0.0,0.0,1.0,Unpredictable
682,AYRO,1.0,1.0,0.0,0.0,1.0,Unpredictable
679,QQ,1.0,1.0,0.0,0.0,1.0,Unpredictable
676,MANU,1.0,1.0,0.0,0.0,1.0,Unpredictable
675,SP,1.0,1.0,0.0,0.0,1.0,Unpredictable
674,NCBS,1.0,1.0,0.0,0.0,1.0,Unpredictable
673,SU,1.0,1.0,0.0,0.0,1.0,Unpredictable
672,FIZZ,1.0,1.0,0.0,0.0,1.0,Unpredictable
671,SEIC,1.0,1.0,0.0,0.0,1.0,Unpredictable
670,KMX,1.0,1.0,0.0,0.0,1.0,Unpredictable
667,SSNS,1.0,1.0,0.0,0.0,1.0,Unpredictable
666,DJIS,1.0,1.0,0.0,0.0,1.0,Unpredictable
665,BWX,1.0,1.0,0.0,0.0,1.0,Unpredictable
664,BKK,1.0,1.0,0.0,0.0,1.0,Unpredictable
661,FRPT,1.0,1.0,0.0,0.0,1.0,Unpredictable
660,ABVA,1.0,1.0,0.0,0.0,1.0,Unpredictable
659,RMAX,1.0,1.0,0.0,0.0,1.0,Unpredictable
657,IPE,1.0,1.0,0.0,0.0,1.0,Unpredictable
656,BLDP,1.0,1.0,0.0,0.0,1.0,Unpredictable
654,GD,1.0,1.0,0.0,0.0,1.0,Unpredictable
1092,HUV,0.0,0.0,1.0,1.0,1.0,Unpredictable
