,User,Bullish Occurences,Bullish Percentages,Bearish Occurences,Bearish Percentages,Total,Naive Sentiment Prediction
4530,Knight_97,0.0,0.0,1.0,1.0,1.0,Unpredictable
4528,TittyBanger,0.0,0.0,1.0,1.0,1.0,Unpredictable
951,ErinSievier457,1.0,1.0,0.0,0.0,1.0,Unpredictable
4574,Jy1092,0.0,0.0,1.0,1.0,1.0,Unpredictable
1000,eStumpf,1.0,1.0,0.0,0.0,1.0,Unpredictable
1123,landongabbert53,1.0,1.0,0.0,0.0,1.0,Unpredictable
4525,WTFYOLO,0.0,0.0,1.0,1.0,1.0,Unpredictable
1001,Gtd4,1.0,1.0,0.0,0.0,1.0,Unpredictable
4523,jbX1,0.0,0.0,1.0,1.0,1.0,Unpredictable
4522,SwingInvesting,0.0,0.0,1.0,1.0,1.0,Unpredictable
4521,cruiserforever,0.0,0.0,1.0,1.0,1.0,Unpredictable
4575,MoLambo,0.0,0.0,1.0,1.0,1.0,Unpredictable
1003,dyoung757,1.0,1.0,0.0,0.0,1.0,Unpredictable
4576,ColonelKurtz99,0.0,0.0,1.0,1.0,1.0,Unpredictable
903,amiraman87,1.0,1.0,0.0,0.0,1.0,Unpredictable
4577,crab22,0.0,0.0,1.0,1.0,1.0,Unpredictable
945,lukeoatley,1.0,1.0,0.0,0.0,1.0,Unpredictable
1004,sundaypapertrading,1.0,1.0,0.0,0.0,1.0,Unpredictable
4580,trading2222,0.0,0.0,1.0,1.0,1.0,Unpredictable
1005,KingPurdy,1.0,1.0,0.0,0.0,1.0,Unpredictable
4516,Steinwayvonowens,0.0,0.0,1.0,1.0,1.0,Unpredictable
4515,Shaunbir,0.0,0.0,1.0,1.0,1.0,Unpredictable
4581,furiouspicker,0.0,0.0,1.0,1.0,1.0,Unpredictable
4582,Druzzi,0.0,0.0,1.0,1.0,1.0,Unpredictable
943,ShakeThatMoneyMaker,1.0,1.0,0.0,0.0,1.0,Unpredictable
941,Deannanelson,1.0,1.0,0.0,0.0,1.0,Unpredictable
4513,WolfofWeedSt,0.0,0.0,1.0,1.0,1.0,Unpredictable
4512,WallStOptions,0.0,0.0,1.0,1.0,1.0,Unpredictable
995,RobTheBeginner,1.0,1.0,0.0,0.0,1.0,Unpredictable
994,Arohbe,1.0,1.0,0.0,0.0,1.0,Unpredictable
992,allidoisadam,1.0,1.0,0.0,0.0,1.0,Unpredictable
4534,Mrguarantee,0.0,0.0,1.0,1.0,1.0,Unpredictable
4553,swervevol,0.0,0.0,1.0,1.0,1.0,Unpredictable
4554,josh777ee,0.0,0.0,1.0,1.0,1.0,Unpredictable
970,SpawnTheLucifer,1.0,1.0,0.0,0.0,1.0,Unpredictable
968,StockBlockin,1.0,1.0,0.0,0.0,1.0,Unpredictable
973,Drone_Tim,1.0,1.0,0.0,0.0,1.0,Unpredictable
4549,BenevolentStockCharts,0.0,0.0,1.0,1.0,1.0,Unpredictable
4557,Majee,0.0,0.0,1.0,1.0,1.0,Unpredictable
975,branduraWOLF,1.0,1.0,0.0,0.0,1.0,Unpredictable
4547,sntr_20,0.0,0.0,1.0,1.0,1.0,Unpredictable
976,Bullzi,1.0,1.0,0.0,0.0,1.0,Unpredictable
977,TrueSolidOne,1.0,1.0,0.0,0.0,1.0,Unpredictable
978,WolfPack_Alerts,1.0,1.0,0.0,0.0,1.0,Unpredictable
979,Trader0027,1.0,1.0,0.0,0.0,1.0,Unpredictable
980,TradingorFishing,1.0,1.0,0.0,0.0,1.0,Unpredictable
967,Weballoon,1.0,1.0,0.0,0.0,1.0,Unpredictable
966,SouthernTenn,1.0,1.0,0.0,0.0,1.0,Unpredictable
4560,WowAndFlutter,0.0,0.0,1.0,1.0,1.0,Unpredictable
965,DrCommonSense,1.0,1.0,0.0,0.0,1.0,Unpredictable
4562,Ryann97,0.0,0.0,1.0,1.0,1.0,Unpredictable
983,kareemthedream,1.0,1.0,0.0,0.0,1.0,Unpredictable
4538,jdahmer,0.0,0.0,1.0,1.0,1.0,Unpredictable
961,trivialminds,1.0,1.0,0.0,0.0,1.0,Unpredictable
4565,optBro,0.0,0.0,1.0,1.0,1.0,Unpredictable
958,Scoob44,1.0,1.0,0.0,0.0,1.0,Unpredictable
4568,MarkMJr,0.0,0.0,1.0,1.0,1.0,Unpredictable
956,BlackboxCapital,1.0,1.0,0.0,0.0,1.0,Unpredictable
4570,BullBearTrender,0.0,0.0,1.0,1.0,1.0,Unpredictable
938,MeganHale,1.0,1.0,0.0,0.0,1.0,Unpredictable
1009,stockmillionare100millio,1.0,1.0,0.0,0.0,1.0,Unpredictable
4586,BudVFox,0.0,0.0,1.0,1.0,1.0,Unpredictable
4601,labombagrande,0.0,0.0,1.0,1.0,1.0,Unpredictable
922,DtheWizard,1.0,1.0,0.0,0.0,1.0,Unpredictable
921,thegrossman,1.0,1.0,0.0,0.0,1.0,Unpredictable
4488,steeve87,0.0,0.0,1.0,1.0,1.0,Unpredictable
1039,Traderman007,1.0,1.0,0.0,0.0,1.0,Unpredictable
4486,Blake08,0.0,0.0,1.0,1.0,1.0,Unpredictable
4485,metala,0.0,0.0,1.0,1.0,1.0,Unpredictable
1041,Pfuertes,1.0,1.0,0.0,0.0,1.0,Unpredictable
4483,chainbacon2,0.0,0.0,1.0,1.0,1.0,Unpredictable
1043,Arhays,1.0,1.0,0.0,0.0,1.0,Unpredictable
1044,Hoakua,1.0,1.0,0.0,0.0,1.0,Unpredictable
1045,Steadystream,1.0,1.0,0.0,0.0,1.0,Unpredictable
4478,simkoaster,0.0,0.0,1.0,1.0,1.0,Unpredictable
1046,Willrocksogood,1.0,1.0,0.0,0.0,1.0,Unpredictable
914,MarsPluto,1.0,1.0,0.0,0.0,1.0,Unpredictable
4607,Diplo,0.0,0.0,1.0,1.0,1.0,Unpredictable
913,OzTwits,1.0,1.0,0.0,0.0,1.0,Unpredictable
1050,Eran2,1.0,1.0,0.0,0.0,1.0,Unpredictable
4474,MarcosA13,0.0,0.0,1.0,1.0,1.0,Unpredictable
909,igreat,1.0,1.0,0.0,0.0,1.0,Unpredictable
907,farstriderr,1.0,1.0,0.0,0.0,1.0,Unpredictable
4614,Options_Sloth,0.0,0.0,1.0,1.0,1.0,Unpredictable
1051,Chet_kraft,1.0,1.0,0.0,0.0,1.0,Unpredictable
1052,nancymitchel,1.0,1.0,0.0,0.0,1.0,Unpredictable
4616,twonce4u,0.0,0.0,1.0,1.0,1.0,Unpredictable
4471,Mike1606,0.0,0.0,1.0,1.0,1.0,Unpredictable
4618,islandbull,0.0,0.0,1.0,1.0,1.0,Unpredictable
4470,arohgabr,0.0,0.0,1.0,1.0,1.0,Unpredictable
4602,Terrybull,0.0,0.0,1.0,1.0,1.0,Unpredictable
4600,kerkacem,0.0,0.0,1.0,1.0,1.0,Unpredictable
937,MRxX,1.0,1.0,0.0,0.0,1.0,Unpredictable
4489,Alex_313,0.0,0.0,1.0,1.0,1.0,Unpredictable
4588,prusiNoM,0.0,0.0,1.0,1.0,1.0,Unpredictable
1011,Nomad_75,1.0,1.0,0.0,0.0,1.0,Unpredictable
4509,jerryyuu,0.0,0.0,1.0,1.0,1.0,Unpredictable
1014,Simone_Trades,1.0,1.0,0.0,0.0,1.0,Unpredictable
4589,Belmonster,0.0,0.0,1.0,1.0,1.0,Unpredictable
4590,DarthSharky,0.0,0.0,1.0,1.0,1.0,Unpredictable
4591,MikesTrades,0.0,0.0,1.0,1.0,1.0,Unpredictable
4507,wlfpacleader,0.0,0.0,1.0,1.0,1.0,Unpredictable
1018,SAMGOT79,1.0,1.0,0.0,0.0,1.0,Unpredictable
4505,longforever,0.0,0.0,1.0,1.0,1.0,Unpredictable
4504,Pigboy713,0.0,0.0,1.0,1.0,1.0,Unpredictable
935,Saul_G00dman,1.0,1.0,0.0,0.0,1.0,Unpredictable
1020,MargaretBuchanan,1.0,1.0,0.0,0.0,1.0,Unpredictable
4593,RolandXV,0.0,0.0,1.0,1.0,1.0,Unpredictable
1024,positive_results,1.0,1.0,0.0,0.0,1.0,Unpredictable
1027,mastertrader7,1.0,1.0,0.0,0.0,1.0,Unpredictable
4594,trickleup,0.0,0.0,1.0,1.0,1.0,Unpredictable
1031,lovelyssm,1.0,1.0,0.0,0.0,1.0,Unpredictable
4596,NoonanTrades,0.0,0.0,1.0,1.0,1.0,Unpredictable
4495,xEd_702,0.0,0.0,1.0,1.0,1.0,Unpredictable
924,TakeTheMarket,1.0,1.0,0.0,0.0,1.0,Unpredictable
4494,autotech40,0.0,0.0,1.0,1.0,1.0,Unpredictable
1032,Leonacurtis,1.0,1.0,0.0,0.0,1.0,Unpredictable
1033,dristindornton,1.0,1.0,0.0,0.0,1.0,Unpredictable
1034,mspme,1.0,1.0,0.0,0.0,1.0,Unpredictable
4490,linq,0.0,0.0,1.0,1.0,1.0,Unpredictable
4598,Stockbetskup,0.0,0.0,1.0,1.0,1.0,Unpredictable
4482,harsto,0.0,0.0,1.0,1.0,1.0,Unpredictable
2400,Josue43,1.0,1.0,0.0,0.0,1.0,Unpredictable
1125,walkeranderson27,1.0,1.0,0.0,0.0,1.0,Unpredictable
4106,Cornelius234,1.0,1.0,0.0,0.0,1.0,Unpredictable
4132,Unknown_Trader_16,1.0,1.0,0.0,0.0,1.0,Unpredictable
1415,VickiOrtega,1.0,1.0,0.0,0.0,1.0,Unpredictable
4134,lucillewillis,1.0,1.0,0.0,0.0,1.0,Unpredictable
4135,ibio_SirSloth,1.0,1.0,0.0,0.0,1.0,Unpredictable
4136,kennethward,1.0,1.0,0.0,0.0,1.0,Unpredictable
4137,bballguy50,1.0,1.0,0.0,0.0,1.0,Unpredictable
4138,xXFoEBoEXx,1.0,1.0,0.0,0.0,1.0,Unpredictable
4139,wishpot,1.0,1.0,0.0,0.0,1.0,Unpredictable
4140,oghowie,1.0,1.0,0.0,0.0,1.0,Unpredictable
4141,SwipeTheVISA,1.0,1.0,0.0,0.0,1.0,Unpredictable
4142,jag2pr,1.0,1.0,0.0,0.0,1.0,Unpredictable
4143,stocksact,1.0,1.0,0.0,0.0,1.0,Unpredictable
1413,inure,1.0,1.0,0.0,0.0,1.0,Unpredictable
4145,Hold_my_beeer,1.0,1.0,0.0,0.0,1.0,Unpredictable
4146,antibala,1.0,1.0,0.0,0.0,1.0,Unpredictable
4147,claireknight2,1.0,1.0,0.0,0.0,1.0,Unpredictable
4148,Bogdanoff_033,1.0,1.0,0.0,0.0,1.0,Unpredictable
4149,theFerangi_,1.0,1.0,0.0,0.0,1.0,Unpredictable
1410,10dies,1.0,1.0,0.0,0.0,1.0,Unpredictable
4131,Swizzi,1.0,1.0,0.0,0.0,1.0,Unpredictable
4130,American_Jedi,1.0,1.0,0.0,0.0,1.0,Unpredictable
4129,BigBankRolls,1.0,1.0,0.0,0.0,1.0,Unpredictable
4117,zal9789,1.0,1.0,0.0,0.0,1.0,Unpredictable
4108,nibana56,1.0,1.0,0.0,0.0,1.0,Unpredictable
1422,deytookerjerbs,1.0,1.0,0.0,0.0,1.0,Unpredictable
4110,Muhammad3445,1.0,1.0,0.0,0.0,1.0,Unpredictable
4111,WinterWolverine,1.0,1.0,0.0,0.0,1.0,Unpredictable
1419,Zanecookson,1.0,1.0,0.0,0.0,1.0,Unpredictable
4114,Bennie34,1.0,1.0,0.0,0.0,1.0,Unpredictable
4115,FADELEFT,1.0,1.0,0.0,0.0,1.0,Unpredictable
4116,Vondaniken69,1.0,1.0,0.0,0.0,1.0,Unpredictable
4119,Bobbie34,1.0,1.0,0.0,0.0,1.0,Unpredictable
1416,DanielIngram,1.0,1.0,0.0,0.0,1.0,Unpredictable
4120,nevets260,1.0,1.0,0.0,0.0,1.0,Unpredictable
4121,IBelieveinYou,1.0,1.0,0.0,0.0,1.0,Unpredictable
4122,Demetrius343,1.0,1.0,0.0,0.0,1.0,Unpredictable
4123,bendo45,1.0,1.0,0.0,0.0,1.0,Unpredictable
4124,Lisandro454,1.0,1.0,0.0,0.0,1.0,Unpredictable
4125,novahegmann,1.0,1.0,0.0,0.0,1.0,Unpredictable
4126,MrBigSack,1.0,1.0,0.0,0.0,1.0,Unpredictable
4127,Stocksforlife123,1.0,1.0,0.0,0.0,1.0,Unpredictable
4151,JonathanPethard,1.0,1.0,0.0,0.0,1.0,Unpredictable
4152,sasea,1.0,1.0,0.0,0.0,1.0,Unpredictable
4153,HeavyRaindrop1,1.0,1.0,0.0,0.0,1.0,Unpredictable
1403,Tribunal,1.0,1.0,0.0,0.0,1.0,Unpredictable
4179,jamessmyth,1.0,1.0,0.0,0.0,1.0,Unpredictable
4180,basscat12,1.0,1.0,0.0,0.0,1.0,Unpredictable
4181,PensionPulse,1.0,1.0,0.0,0.0,1.0,Unpredictable
4182,RCJayhawk,1.0,1.0,0.0,0.0,1.0,Unpredictable
4183,riyasnr007,1.0,1.0,0.0,0.0,1.0,Unpredictable
4184,dunkSlam101,1.0,1.0,0.0,0.0,1.0,Unpredictable
4185,gugmamo123,1.0,1.0,0.0,0.0,1.0,Unpredictable
4186,kean626,1.0,1.0,0.0,0.0,1.0,Unpredictable
1401,DerivEdg,1.0,1.0,0.0,0.0,1.0,Unpredictable
4177,almlk,1.0,1.0,0.0,0.0,1.0,Unpredictable
1400,wesleeeyyy,1.0,1.0,0.0,0.0,1.0,Unpredictable
1397,ljenirose22,1.0,1.0,0.0,0.0,1.0,Unpredictable
1396,iketartStocksMan144,1.0,1.0,0.0,0.0,1.0,Unpredictable
1390,WillardRamsey,1.0,1.0,0.0,0.0,1.0,Unpredictable
1387,ComplusiveTrader,1.0,1.0,0.0,0.0,1.0,Unpredictable
1386,DescendingAngel138,1.0,1.0,0.0,0.0,1.0,Unpredictable
1381,Stockfeverr,1.0,1.0,0.0,0.0,1.0,Unpredictable
4199,monkey_man,0.0,0.0,1.0,1.0,1.0,Unpredictable
4178,SpiritFree,1.0,1.0,0.0,0.0,1.0,Unpredictable
4176,AMDgoUP,1.0,1.0,0.0,0.0,1.0,Unpredictable
1409,Louie17,1.0,1.0,0.0,0.0,1.0,Unpredictable
4163,HansTrader,1.0,1.0,0.0,0.0,1.0,Unpredictable
4155,ZacMcGavin,1.0,1.0,0.0,0.0,1.0,Unpredictable
4156,OscarChecchi,1.0,1.0,0.0,0.0,1.0,Unpredictable
4157,crazyoldguy,1.0,1.0,0.0,0.0,1.0,Unpredictable
4158,DarcyVonwiller,1.0,1.0,0.0,0.0,1.0,Unpredictable
4159,BDSwangin,1.0,1.0,0.0,0.0,1.0,Unpredictable
4160,TimothyWade,1.0,1.0,0.0,0.0,1.0,Unpredictable
4161,kaleighrolfson,1.0,1.0,0.0,0.0,1.0,Unpredictable
4162,HudsonTrader,1.0,1.0,0.0,0.0,1.0,Unpredictable
4164,KareemTrader6,1.0,1.0,0.0,0.0,1.0,Unpredictable
1405,Optionshaven,1.0,1.0,0.0,0.0,1.0,Unpredictable
4165,Cryptoconomy,1.0,1.0,0.0,0.0,1.0,Unpredictable
4167,HeimlichHimmler,1.0,1.0,0.0,0.0,1.0,Unpredictable
4168,Ibrahim35435,1.0,1.0,0.0,0.0,1.0,Unpredictable
4169,DIVKING,1.0,1.0,0.0,0.0,1.0,Unpredictable
4170,LockInGains23,1.0,1.0,0.0,0.0,1.0,Unpredictable
4171,WideBodyS2k,1.0,1.0,0.0,0.0,1.0,Unpredictable
4172,brief1066,1.0,1.0,0.0,0.0,1.0,Unpredictable
4174,iNSTALoCK87,1.0,1.0,0.0,0.0,1.0,Unpredictable
4107,FUM0NEY,1.0,1.0,0.0,0.0,1.0,Unpredictable
4104,Jackson34Q,1.0,1.0,0.0,0.0,1.0,Unpredictable
1380,GreenBarGang,1.0,1.0,0.0,0.0,1.0,Unpredictable
1424,jimstheguy,1.0,1.0,0.0,0.0,1.0,Unpredictable
4038,johnniemiller,1.0,1.0,0.0,0.0,1.0,Unpredictable
4039,dorthaveum,1.0,1.0,0.0,0.0,1.0,Unpredictable
1437,Wuzguy,1.0,1.0,0.0,0.0,1.0,Unpredictable
4041,agustinakeeling1,1.0,1.0,0.0,0.0,1.0,Unpredictable
1436,globalmacro,1.0,1.0,0.0,0.0,1.0,Unpredictable
4043,ceceliagahm01,1.0,1.0,0.0,0.0,1.0,Unpredictable
4044,rileywilson84,1.0,1.0,0.0,0.0,1.0,Unpredictable
1435,MRLS90,1.0,1.0,0.0,0.0,1.0,Unpredictable
4046,undayon45,1.0,1.0,0.0,0.0,1.0,Unpredictable
4047,hicksm84,1.0,1.0,0.0,0.0,1.0,Unpredictable
4048,amberkadel80,1.0,1.0,0.0,0.0,1.0,Unpredictable
4049,Fergilicious,1.0,1.0,0.0,0.0,1.0,Unpredictable
4050,isabellexavier45,1.0,1.0,0.0,0.0,1.0,Unpredictable
4051,Bertoia,1.0,1.0,0.0,0.0,1.0,Unpredictable
4052,buzzedlityear,1.0,1.0,0.0,0.0,1.0,Unpredictable
4053,brucegoodwin,1.0,1.0,0.0,0.0,1.0,Unpredictable
4054,josephohrt40,1.0,1.0,0.0,0.0,1.0,Unpredictable
4055,janeenwiren,1.0,1.0,0.0,0.0,1.0,Unpredictable
4056,money_flows,1.0,1.0,0.0,0.0,1.0,Unpredictable
4037,madieblick,1.0,1.0,0.0,0.0,1.0,Unpredictable
4036,DuckTrader,1.0,1.0,0.0,0.0,1.0,Unpredictable
4034,akinkanalang,1.0,1.0,0.0,0.0,1.0,Unpredictable
4021,penniesandunusaloptions,1.0,1.0,0.0,0.0,1.0,Unpredictable
4013,FreeHawk,1.0,1.0,0.0,0.0,1.0,Unpredictable
1457,trynapaystudentloans,1.0,1.0,0.0,0.0,1.0,Unpredictable
1455,SPDtech,1.0,1.0,0.0,0.0,1.0,Unpredictable
4016,AlohaSurfer,1.0,1.0,0.0,0.0,1.0,Unpredictable
1451,noodliss90,1.0,1.0,0.0,0.0,1.0,Unpredictable
1450,logos_for_christ,1.0,1.0,0.0,0.0,1.0,Unpredictable
4019,hollielakin,1.0,1.0,0.0,0.0,1.0,Unpredictable
1448,gwapa_34,1.0,1.0,0.0,0.0,1.0,Unpredictable
4022,AndrewTet,1.0,1.0,0.0,0.0,1.0,Unpredictable
4033,ennielamako000,1.0,1.0,0.0,0.0,1.0,Unpredictable
4023,mighty020,1.0,1.0,0.0,0.0,1.0,Unpredictable
4025,karleezemlak,1.0,1.0,0.0,0.0,1.0,Unpredictable
4026,fbomb,1.0,1.0,0.0,0.0,1.0,Unpredictable
4027,jazlynwuckert,1.0,1.0,0.0,0.0,1.0,Unpredictable
1442,jcalvano,1.0,1.0,0.0,0.0,1.0,Unpredictable
4030,gekko110,1.0,1.0,0.0,0.0,1.0,Unpredictable
4031,CrookedFace,1.0,1.0,0.0,0.0,1.0,Unpredictable
4032,Kuyabebong,1.0,1.0,0.0,0.0,1.0,Unpredictable
4057,tristanperez59,1.0,1.0,0.0,0.0,1.0,Unpredictable
4058,louisbabyak83,1.0,1.0,0.0,0.0,1.0,Unpredictable
4059,jokaer45,1.0,1.0,0.0,0.0,1.0,Unpredictable
4092,Isaias453,1.0,1.0,0.0,0.0,1.0,Unpredictable
4084,superout,1.0,1.0,0.0,0.0,1.0,Unpredictable
4085,chrisusm,1.0,1.0,0.0,0.0,1.0,Unpredictable
4086,Holden434,1.0,1.0,0.0,0.0,1.0,Unpredictable
4087,ethagabbert92,1.0,1.0,0.0,0.0,1.0,Unpredictable
1428,elqet21,1.0,1.0,0.0,0.0,1.0,Unpredictable
4089,sadnay45,1.0,1.0,0.0,0.0,1.0,Unpredictable
4090,TheDparted,1.0,1.0,0.0,0.0,1.0,Unpredictable
4091,audrinakairis90,1.0,1.0,0.0,0.0,1.0,Unpredictable
4093,Stocktwit420,1.0,1.0,0.0,0.0,1.0,Unpredictable
4081,Tisinvestments818,1.0,1.0,0.0,0.0,1.0,Unpredictable
4094,Boris445,1.0,1.0,0.0,0.0,1.0,Unpredictable
4095,bolasta56,1.0,1.0,0.0,0.0,1.0,Unpredictable
4097,Leon324,1.0,1.0,0.0,0.0,1.0,Unpredictable
4098,PrintingProfits,1.0,1.0,0.0,0.0,1.0,Unpredictable
4099,Delbert433,1.0,1.0,0.0,0.0,1.0,Unpredictable
4100,Russel433,1.0,1.0,0.0,0.0,1.0,Unpredictable
4101,Time_Value_Money,1.0,1.0,0.0,0.0,1.0,Unpredictable
4102,ChampionshipBull,1.0,1.0,0.0,0.0,1.0,Unpredictable
4082,Reeek,1.0,1.0,0.0,0.0,1.0,Unpredictable
4080,aliviagonzalez47,1.0,1.0,0.0,0.0,1.0,Unpredictable
4060,annaabelson77,1.0,1.0,0.0,0.0,1.0,Unpredictable
4069,Textyle,1.0,1.0,0.0,0.0,1.0,Unpredictable
4061,working_girl,1.0,1.0,0.0,0.0,1.0,Unpredictable
4062,davidgonzalez84,1.0,1.0,0.0,0.0,1.0,Unpredictable
4063,Trader_Ty,1.0,1.0,0.0,0.0,1.0,Unpredictable
4064,josabby36,1.0,1.0,0.0,0.0,1.0,Unpredictable
4065,morgannegley79,1.0,1.0,0.0,0.0,1.0,Unpredictable
4066,annagarcia94,1.0,1.0,0.0,0.0,1.0,Unpredictable
4067,msmith2160,1.0,1.0,0.0,0.0,1.0,Unpredictable
4068,longbuxu,1.0,1.0,0.0,0.0,1.0,Unpredictable
4070,jeramiahcabello39,1.0,1.0,0.0,0.0,1.0,Unpredictable
4079,noahadams43,1.0,1.0,0.0,0.0,1.0,Unpredictable
4071,Idkfawin32,1.0,1.0,0.0,0.0,1.0,Unpredictable
4072,TitoLibido,1.0,1.0,0.0,0.0,1.0,Unpredictable
4073,Fabella88,1.0,1.0,0.0,0.0,1.0,Unpredictable
4074,josewestcott47,1.0,1.0,0.0,0.0,1.0,Unpredictable
4075,carymarvin,1.0,1.0,0.0,0.0,1.0,Unpredictable
4076,alyssaohrt69,1.0,1.0,0.0,0.0,1.0,Unpredictable
4077,ahulme,1.0,1.0,0.0,0.0,1.0,Unpredictable
4078,IvanI20,1.0,1.0,0.0,0.0,1.0,Unpredictable
4200,Stockwatchin,0.0,0.0,1.0,1.0,1.0,Unpredictable
1379,joecrypto,1.0,1.0,0.0,0.0,1.0,Unpredictable
1127,Newdles,1.0,1.0,0.0,0.0,1.0,Unpredictable
4304,gajhnson,0.0,0.0,1.0,1.0,1.0,Unpredictable
1212,SodApOp_PIMPski,1.0,1.0,0.0,0.0,1.0,Unpredictable
4333,Cocokaka,0.0,0.0,1.0,1.0,1.0,Unpredictable
1211,Flynnernacchi,1.0,1.0,0.0,0.0,1.0,Unpredictable
1210,Murielfloyd,1.0,1.0,0.0,0.0,1.0,Unpredictable
1209,jeraldturner,1.0,1.0,0.0,0.0,1.0,Unpredictable
1208,CasanovaNova,1.0,1.0,0.0,0.0,1.0,Unpredictable
4338,jjo1fam,0.0,0.0,1.0,1.0,1.0,Unpredictable
847,KristenWoods,1.0,1.0,0.0,0.0,1.0,Unpredictable
1207,NettieCarroll,1.0,1.0,0.0,0.0,1.0,Unpredictable
1205,Josephwakefield,1.0,1.0,0.0,0.0,1.0,Unpredictable
1204,joshuawenz,1.0,1.0,0.0,0.0,1.0,Unpredictable
1203,CarlosStewart,1.0,1.0,0.0,0.0,1.0,Unpredictable
1201,Ocrush,1.0,1.0,0.0,0.0,1.0,Unpredictable
1198,FaithStevenson,1.0,1.0,0.0,0.0,1.0,Unpredictable
1197,HandofMidas,1.0,1.0,0.0,0.0,1.0,Unpredictable
4346,julkastockpro,0.0,0.0,1.0,1.0,1.0,Unpredictable
1195,NumbersTalk,1.0,1.0,0.0,0.0,1.0,Unpredictable
1194,Rakesh_99,1.0,1.0,0.0,0.0,1.0,Unpredictable
4349,Kl101,0.0,0.0,1.0,1.0,1.0,Unpredictable
1221,ScotchTrader,1.0,1.0,0.0,0.0,1.0,Unpredictable
1223,kaonlami,1.0,1.0,0.0,0.0,1.0,Unpredictable
1226,WatcHnLeRn,1.0,1.0,0.0,0.0,1.0,Unpredictable
1238,gideoneady00,1.0,1.0,0.0,0.0,1.0,Unpredictable
1246,stevenxavier02,1.0,1.0,0.0,0.0,1.0,Unpredictable
1245,jacquelynohrt57,1.0,1.0,0.0,0.0,1.0,Unpredictable
1244,CBirdy96,1.0,1.0,0.0,0.0,1.0,Unpredictable
1243,Daniellawilson,1.0,1.0,0.0,0.0,1.0,Unpredictable
1242,gavinjackowski47,1.0,1.0,0.0,0.0,1.0,Unpredictable
1241,danielevans54,1.0,1.0,0.0,0.0,1.0,Unpredictable
1240,aydannelson07,1.0,1.0,0.0,0.0,1.0,Unpredictable
1239,Brobinson65,1.0,1.0,0.0,0.0,1.0,Unpredictable
4316,GettingPaid,0.0,0.0,1.0,1.0,1.0,Unpredictable
4327,Mitty404,0.0,0.0,1.0,1.0,1.0,Unpredictable
4317,seamonster,0.0,0.0,1.0,1.0,1.0,Unpredictable
1237,emmybaker57,1.0,1.0,0.0,0.0,1.0,Unpredictable
1235,hambonejohnny,1.0,1.0,0.0,0.0,1.0,Unpredictable
1234,tradeinvestprofit,1.0,1.0,0.0,0.0,1.0,Unpredictable
1232,ClaytonMcdaniel,1.0,1.0,0.0,0.0,1.0,Unpredictable
1230,RogelioArnold,1.0,1.0,0.0,0.0,1.0,Unpredictable
4325,bel_g,0.0,0.0,1.0,1.0,1.0,Unpredictable
4326,sabbie,0.0,0.0,1.0,1.0,1.0,Unpredictable
1193,batr22,1.0,1.0,0.0,0.0,1.0,Unpredictable
1192,Higgins45,1.0,1.0,0.0,0.0,1.0,Unpredictable
1189,yan1998,1.0,1.0,0.0,0.0,1.0,Unpredictable
4389,tap24,0.0,0.0,1.0,1.0,1.0,Unpredictable
1148,Julianmackerras,1.0,1.0,0.0,0.0,1.0,Unpredictable
1147,Strange46,1.0,1.0,0.0,0.0,1.0,Unpredictable
1145,oliviahall61,1.0,1.0,0.0,0.0,1.0,Unpredictable
4384,TheStockRaptor,0.0,0.0,1.0,1.0,1.0,Unpredictable
4385,jwolf1031,0.0,0.0,1.0,1.0,1.0,Unpredictable
4386,ElSherif,0.0,0.0,1.0,1.0,1.0,Unpredictable
1143,josephbabyak33,1.0,1.0,0.0,0.0,1.0,Unpredictable
4388,badpundit,0.0,0.0,1.0,1.0,1.0,Unpredictable
1140,RodolfoCain,1.0,1.0,0.0,0.0,1.0,Unpredictable
1150,Declanouttrim,1.0,1.0,0.0,0.0,1.0,Unpredictable
4391,et14,0.0,0.0,1.0,1.0,1.0,Unpredictable
1138,JR1999,1.0,1.0,0.0,0.0,1.0,Unpredictable
1134,maitimkaman77,1.0,1.0,0.0,0.0,1.0,Unpredictable
4395,SnowRacer422,0.0,0.0,1.0,1.0,1.0,Unpredictable
1131,Tcut0831,1.0,1.0,0.0,0.0,1.0,Unpredictable
1129,jessefadler85,1.0,1.0,0.0,0.0,1.0,Unpredictable
4399,LehmanCousins,0.0,0.0,1.0,1.0,1.0,Unpredictable
4400,zeemadstockman,0.0,0.0,1.0,1.0,1.0,Unpredictable
1149,Mstocks14,1.0,1.0,0.0,0.0,1.0,Unpredictable
1154,smark21,1.0,1.0,0.0,0.0,1.0,Unpredictable
1188,Aj0403,1.0,1.0,0.0,0.0,1.0,Unpredictable
1177,Xaviermandalis,1.0,1.0,0.0,0.0,1.0,Unpredictable
4355,uniq47,0.0,0.0,1.0,1.0,1.0,Unpredictable
4356,cokedupbroker,0.0,0.0,1.0,1.0,1.0,Unpredictable
1185,SIMPsonStockGang,1.0,1.0,0.0,0.0,1.0,Unpredictable
4359,OptionCaller,0.0,0.0,1.0,1.0,1.0,Unpredictable
1183,Drizzynator,1.0,1.0,0.0,0.0,1.0,Unpredictable
1181,sharcar213,1.0,1.0,0.0,0.0,1.0,Unpredictable
4363,jyko,0.0,0.0,1.0,1.0,1.0,Unpredictable
1178,ItsAllGone,1.0,1.0,0.0,0.0,1.0,Unpredictable
