,Word,Bullish Occurences,Bullish Percentages,Bearish Occurences,Bearish Percentages,Total,Naive Sentiment Prediction
8872,apology,0.0,0.0,2.0,1.0,2.0,Unpredictable
3011,unwind,1.0,0.5,1.0,0.5,2.0,Unpredictable
3619,globalists,1.0,0.5,1.0,0.5,2.0,Unpredictable
7237,steven,1.0,0.5,1.0,0.5,2.0,Unpredictable
3862,contrary,2.0,1.0,0.0,0.0,2.0,Unpredictable
7159,reckon,1.0,0.5,1.0,0.5,2.0,Unpredictable
2193,writer,2.0,1.0,0.0,0.0,2.0,Unpredictable
3760,stockinvest,2.0,1.0,0.0,0.0,2.0,Unpredictable
7156,lockheed,1.0,0.5,1.0,0.5,2.0,Unpredictable
3680,intersection,2.0,1.0,0.0,0.0,2.0,Unpredictable
8975,bunker,0.0,0.0,2.0,1.0,2.0,Unpredictable
10102,msg,0.0,0.0,2.0,1.0,2.0,Unpredictable
10101,amateur,0.0,0.0,2.0,1.0,2.0,Unpredictable
3671,ranger,1.0,0.5,1.0,0.5,2.0,Unpredictable
11917,blond,0.0,0.0,2.0,1.0,2.0,Unpredictable
10111,hooders,0.0,0.0,2.0,1.0,2.0,Unpredictable
8960,cemented,0.0,0.0,2.0,1.0,2.0,Unpredictable
7196,overleveraged,1.0,0.5,1.0,0.5,2.0,Unpredictable
3679,solely,2.0,1.0,0.0,0.0,2.0,Unpredictable
12303,rekted,0.0,0.0,2.0,1.0,2.0,Unpredictable
3683,claw,1.0,0.5,1.0,0.5,2.0,Unpredictable
10099,hopkins,0.0,0.0,2.0,1.0,2.0,Unpredictable
2242,inform,1.0,0.5,1.0,0.5,2.0,Unpredictable
10113,liquidation,0.0,0.0,2.0,1.0,2.0,Unpredictable
10098,caribbean,0.0,0.0,2.0,1.0,2.0,Unpredictable
3689,wig,2.0,1.0,0.0,0.0,2.0,Unpredictable
7198,forehead,1.0,0.5,1.0,0.5,2.0,Unpredictable
8983,satisfy,0.0,0.0,2.0,1.0,2.0,Unpredictable
7217,ghost,1.0,0.5,1.0,0.5,2.0,Unpredictable
3693,charm,2.0,1.0,0.0,0.0,2.0,Unpredictable
3652,booty,1.0,0.5,1.0,0.5,2.0,Unpredictable
3696,nearby,1.0,0.5,1.0,0.5,2.0,Unpredictable
3697,okta,2.0,1.0,0.0,0.0,2.0,Unpredictable
7158,navy,1.0,0.5,1.0,0.5,2.0,Unpredictable
10140,toddler,0.0,0.0,2.0,1.0,2.0,Unpredictable
3496,circled,1.0,0.5,1.0,0.5,2.0,Unpredictable
2809,pole,2.0,1.0,0.0,0.0,2.0,Unpredictable
3629,applaud,1.0,0.5,1.0,0.5,2.0,Unpredictable
9018,robintard,0.0,0.0,2.0,1.0,2.0,Unpredictable
3632,munism,2.0,1.0,0.0,0.0,2.0,Unpredictable
7151,firmly,2.0,1.0,0.0,0.0,2.0,Unpredictable
3805,illustrate,2.0,1.0,0.0,0.0,2.0,Unpredictable
8898,y2k,0.0,0.0,2.0,1.0,2.0,Unpredictable
2156,someday,2.0,1.0,0.0,0.0,2.0,Unpredictable
10132,syphilis,0.0,0.0,2.0,1.0,2.0,Unpredictable
2158,prime,2.0,1.0,0.0,0.0,2.0,Unpredictable
2161,magnificent,2.0,1.0,0.0,0.0,2.0,Unpredictable
8903,nothin,0.0,0.0,2.0,1.0,2.0,Unpredictable
3804,juncture,1.0,0.5,1.0,0.5,2.0,Unpredictable
6991,politically,2.0,1.0,0.0,0.0,2.0,Unpredictable
9111,dilluting,0.0,0.0,2.0,1.0,2.0,Unpredictable
4108,secondary,1.0,0.5,1.0,0.5,2.0,Unpredictable
8597,cheek,1.0,0.5,1.0,0.5,2.0,Unpredictable
9218,dodge,0.0,0.0,2.0,1.0,2.0,Unpredictable
4382,shade,1.0,0.5,1.0,0.5,2.0,Unpredictable
4384,overtake,2.0,1.0,0.0,0.0,2.0,Unpredictable
4386,depart,2.0,1.0,0.0,0.0,2.0,Unpredictable
4387,populate,1.0,0.5,1.0,0.5,2.0,Unpredictable
11578,cult,0.0,0.0,2.0,1.0,2.0,Unpredictable
4389,devos,1.0,0.5,1.0,0.5,2.0,Unpredictable
9020,virtual,0.0,0.0,2.0,1.0,2.0,Unpredictable
7231,sip,2.0,1.0,0.0,0.0,2.0,Unpredictable
2113,imply,1.0,0.5,1.0,0.5,2.0,Unpredictable
2165,rover,2.0,1.0,0.0,0.0,2.0,Unpredictable
3871,optionsplayground,2.0,1.0,0.0,0.0,2.0,Unpredictable
7154,agrees,1.0,0.5,1.0,0.5,2.0,Unpredictable
2100,reading,1.0,0.5,1.0,0.5,2.0,Unpredictable
8875,provocative,0.0,0.0,2.0,1.0,2.0,Unpredictable
8891,snake,0.0,0.0,2.0,1.0,2.0,Unpredictable
3626,applause,2.0,1.0,0.0,0.0,2.0,Unpredictable
2259,disruptive,2.0,1.0,0.0,0.0,2.0,Unpredictable
8918,unravel,0.0,0.0,2.0,1.0,2.0,Unpredictable
8917,woooo,0.0,0.0,2.0,1.0,2.0,Unpredictable
2188,dementia,2.0,1.0,0.0,0.0,2.0,Unpredictable
3770,chil,1.0,0.5,1.0,0.5,2.0,Unpredictable
3771,aha,2.0,1.0,0.0,0.0,2.0,Unpredictable
8916,exodus,0.0,0.0,2.0,1.0,2.0,Unpredictable
7178,concerned,1.0,0.5,1.0,0.5,2.0,Unpredictable
2804,violently,1.0,0.5,1.0,0.5,2.0,Unpredictable
7177,transportation,2.0,1.0,0.0,0.0,2.0,Unpredictable
3778,blasio,1.0,0.5,1.0,0.5,2.0,Unpredictable
3782,presidenttrump,2.0,1.0,0.0,0.0,2.0,Unpredictable
8908,castle,0.0,0.0,2.0,1.0,2.0,Unpredictable
2168,transit,2.0,1.0,0.0,0.0,2.0,Unpredictable
611,00am,2.0,1.0,0.0,0.0,2.0,Unpredictable
8906,amongst,0.0,0.0,2.0,1.0,2.0,Unpredictable
2166,wifey,2.0,1.0,0.0,0.0,2.0,Unpredictable
5134,ripe,1.0,0.5,1.0,0.5,2.0,Unpredictable
6809,refs,1.0,0.5,1.0,0.5,2.0,Unpredictable
5132,toenail,1.0,0.5,1.0,0.5,2.0,Unpredictable
9318,realtor,0.0,0.0,2.0,1.0,2.0,Unpredictable
1630,thou,1.0,0.5,1.0,0.5,2.0,Unpredictable
9335,honorary,0.0,0.0,2.0,1.0,2.0,Unpredictable
9336,diploma,0.0,0.0,2.0,1.0,2.0,Unpredictable
1616,arguably,2.0,1.0,0.0,0.0,2.0,Unpredictable
4664,tmw,2.0,1.0,0.0,0.0,2.0,Unpredictable
4705,stability,1.0,0.5,1.0,0.5,2.0,Unpredictable
9323,hotspot,0.0,0.0,2.0,1.0,2.0,Unpredictable
9337,ged,0.0,0.0,2.0,1.0,2.0,Unpredictable
6951,wayfai,1.0,0.5,1.0,0.5,2.0,Unpredictable
4661,morris,2.0,1.0,0.0,0.0,2.0,Unpredictable
6953,unbearable,2.0,1.0,0.0,0.0,2.0,Unpredictable
7332,247wallst,2.0,1.0,0.0,0.0,2.0,Unpredictable
8164,backtest,2.0,1.0,0.0,0.0,2.0,Unpredictable
3413,waver,1.0,0.5,1.0,0.5,2.0,Unpredictable
11468,spy160,0.0,0.0,2.0,1.0,2.0,Unpredictable
4788,dailymail,1.0,0.5,1.0,0.5,2.0,Unpredictable
4790,neckline,2.0,1.0,0.0,0.0,2.0,Unpredictable
8392,trapped,1.0,0.5,1.0,0.5,2.0,Unpredictable
1600,ng,2.0,1.0,0.0,0.0,2.0,Unpredictable
4631,decouple,1.0,0.5,1.0,0.5,2.0,Unpredictable
3407,unreasonable,2.0,1.0,0.0,0.0,2.0,Unpredictable
11390,fugly,0.0,0.0,2.0,1.0,2.0,Unpredictable
6969,floyd,2.0,1.0,0.0,0.0,2.0,Unpredictable
6927,nr7,2.0,1.0,0.0,0.0,2.0,Unpredictable
4670,fugazi,1.0,0.5,1.0,0.5,2.0,Unpredictable
2390,caveman,2.0,1.0,0.0,0.0,2.0,Unpredictable
4710,daylight,2.0,1.0,0.0,0.0,2.0,Unpredictable
9333,bine,0.0,0.0,2.0,1.0,2.0,Unpredictable
9320,rioting,0.0,0.0,2.0,1.0,2.0,Unpredictable
11419,intern,0.0,0.0,2.0,1.0,2.0,Unpredictable
9349,clark,0.0,0.0,2.0,1.0,2.0,Unpredictable
2393,diaper,1.0,0.5,1.0,0.5,2.0,Unpredictable
10038,blindside,0.0,0.0,2.0,1.0,2.0,Unpredictable
8458,pdufa,2.0,1.0,0.0,0.0,2.0,Unpredictable
1605,lake,2.0,1.0,0.0,0.0,2.0,Unpredictable
8412,drift,1.0,0.5,1.0,0.5,2.0,Unpredictable
4753,mander,1.0,0.5,1.0,0.5,2.0,Unpredictable
6944,statute,1.0,0.5,1.0,0.5,2.0,Unpredictable
4757,moore,2.0,1.0,0.0,0.0,2.0,Unpredictable
3045,reconcile,2.0,1.0,0.0,0.0,2.0,Unpredictable
4709,obvi,2.0,1.0,0.0,0.0,2.0,Unpredictable
6957,indirectly,1.0,0.5,1.0,0.5,2.0,Unpredictable
4685,ripppp,2.0,1.0,0.0,0.0,2.0,Unpredictable
8443,finding,1.0,0.5,1.0,0.5,2.0,Unpredictable
10263,nikki,0.0,0.0,2.0,1.0,2.0,Unpredictable
10265,penis,0.0,0.0,2.0,1.0,2.0,Unpredictable
3429,bags,1.0,0.5,1.0,0.5,2.0,Unpredictable
4691,bang,1.0,0.5,1.0,0.5,2.0,Unpredictable
9332,overheat,0.0,0.0,2.0,1.0,2.0,Unpredictable
11441,doke,0.0,0.0,2.0,1.0,2.0,Unpredictable
11440,okie,0.0,0.0,2.0,1.0,2.0,Unpredictable
10032,passport,0.0,0.0,2.0,1.0,2.0,Unpredictable
6968,1hour,2.0,1.0,0.0,0.0,2.0,Unpredictable
6925,swinger,2.0,1.0,0.0,0.0,2.0,Unpredictable
8467,beaten,1.0,0.5,1.0,0.5,2.0,Unpredictable
4771,saint,2.0,1.0,0.0,0.0,2.0,Unpredictable
4640,peasant,1.0,0.5,1.0,0.5,2.0,Unpredictable
2617,collar,1.0,0.5,1.0,0.5,2.0,Unpredictable
4773,persevere,2.0,1.0,0.0,0.0,2.0,Unpredictable
9364,reckoning,0.0,0.0,2.0,1.0,2.0,Unpredictable
12191,embed,0.0,0.0,2.0,1.0,2.0,Unpredictable
4639,wrecked,2.0,1.0,0.0,0.0,2.0,Unpredictable
4638,fks,2.0,1.0,0.0,0.0,2.0,Unpredictable
191,wcw_3ji,2.0,1.0,0.0,0.0,2.0,Unpredictable
1652,posting,2.0,1.0,0.0,0.0,2.0,Unpredictable
4784,repetitively,1.0,0.5,1.0,0.5,2.0,Unpredictable
3410,prosperity,1.0,0.5,1.0,0.5,2.0,Unpredictable
8377,rebuying,1.0,0.5,1.0,0.5,2.0,Unpredictable
4920,lyric,1.0,0.5,1.0,0.5,2.0,Unpredictable
2884,believer,2.0,1.0,0.0,0.0,2.0,Unpredictable
4923,dismal,1.0,0.5,1.0,0.5,2.0,Unpredictable
5206,cucked,2.0,1.0,0.0,0.0,2.0,Unpredictable
5208,ro,1.0,0.5,1.0,0.5,2.0,Unpredictable
8169,2min,1.0,0.5,1.0,0.5,2.0,Unpredictable
9527,wendys,0.0,0.0,2.0,1.0,2.0,Unpredictable
11164,mitch,0.0,0.0,2.0,1.0,2.0,Unpredictable
5212,400k,1.0,0.5,1.0,0.5,2.0,Unpredictable
5213,9k,1.0,0.5,1.0,0.5,2.0,Unpredictable
3053,wa,1.0,0.5,1.0,0.5,2.0,Unpredictable
9361,goody,0.0,0.0,2.0,1.0,2.0,Unpredictable
4801,banger,2.0,1.0,0.0,0.0,2.0,Unpredictable
8466,1ffueid,1.0,0.5,1.0,0.5,2.0,Unpredictable
8385,autonomous,1.0,0.5,1.0,0.5,2.0,Unpredictable
4676,tru,2.0,1.0,0.0,0.0,2.0,Unpredictable
6974,killing,1.0,0.5,1.0,0.5,2.0,Unpredictable
3444,heating,1.0,0.5,1.0,0.5,2.0,Unpredictable
7325,exaggerate,1.0,0.5,1.0,0.5,2.0,Unpredictable
9376,tot,0.0,0.0,2.0,1.0,2.0,Unpredictable
6921,runnin,1.0,0.5,1.0,0.5,2.0,Unpredictable
9380,disrespectful,0.0,0.0,2.0,1.0,2.0,Unpredictable
10283,pillar,0.0,0.0,2.0,1.0,2.0,Unpredictable
1685,steel,1.0,0.5,1.0,0.5,2.0,Unpredictable
10281,macroeconomics,0.0,0.0,2.0,1.0,2.0,Unpredictable
8468,slept,1.0,0.5,1.0,0.5,2.0,Unpredictable
4787,bannon,2.0,1.0,0.0,0.0,2.0,Unpredictable
4786,reveals,2.0,1.0,0.0,0.0,2.0,Unpredictable
4759,continual,1.0,0.5,1.0,0.5,2.0,Unpredictable
8322,tomarrow,2.0,1.0,0.0,0.0,2.0,Unpredictable
7346,767s,2.0,1.0,0.0,0.0,2.0,Unpredictable
3411,dedicate,2.0,1.0,0.0,0.0,2.0,Unpredictable
10256,catastrophic,0.0,0.0,2.0,1.0,2.0,Unpredictable
2867,9am,2.0,1.0,0.0,0.0,2.0,Unpredictable
2741,trendlines,2.0,1.0,0.0,0.0,2.0,Unpredictable
9359,carnival,0.0,0.0,2.0,1.0,2.0,Unpredictable
7330,seminar,2.0,1.0,0.0,0.0,2.0,Unpredictable
9348,reportedly,0.0,0.0,2.0,1.0,2.0,Unpredictable
583,penetration,2.0,1.0,0.0,0.0,2.0,Unpredictable
4727,decides,1.0,0.5,1.0,0.5,2.0,Unpredictable
4601,cycling,1.0,0.5,1.0,0.5,2.0,Unpredictable
4609,misery,1.0,0.5,1.0,0.5,2.0,Unpredictable
3404,moneyball,2.0,1.0,0.0,0.0,2.0,Unpredictable
693,ives,2.0,1.0,0.0,0.0,2.0,Unpredictable
8373,millenial,1.0,0.5,1.0,0.5,2.0,Unpredictable
4836,designation,1.0,0.5,1.0,0.5,2.0,Unpredictable
4837,hmmmmmm,2.0,1.0,0.0,0.0,2.0,Unpredictable
3403,repent,2.0,1.0,0.0,0.0,2.0,Unpredictable
10289,rank,0.0,0.0,2.0,1.0,2.0,Unpredictable
2861,antiviral,2.0,1.0,0.0,0.0,2.0,Unpredictable
2405,immigrant,1.0,0.5,1.0,0.5,2.0,Unpredictable
8448,diazepam,2.0,1.0,0.0,0.0,2.0,Unpredictable
1557,1min,2.0,1.0,0.0,0.0,2.0,Unpredictable
3393,realise,2.0,1.0,0.0,0.0,2.0,Unpredictable
12021,steph,0.0,0.0,2.0,1.0,2.0,Unpredictable
11333,wisdom,0.0,0.0,2.0,1.0,2.0,Unpredictable
8334,coke,1.0,0.5,1.0,0.5,2.0,Unpredictable
6894,4m,1.0,0.5,1.0,0.5,2.0,Unpredictable
10299,odd,0.0,0.0,2.0,1.0,2.0,Unpredictable
8330,condom,1.0,0.5,1.0,0.5,2.0,Unpredictable
9413,rodeo,0.0,0.0,2.0,1.0,2.0,Unpredictable
4901,implement,1.0,0.5,1.0,0.5,2.0,Unpredictable
1545,legged,1.0,0.5,1.0,0.5,2.0,Unpredictable
11325,318p,0.0,0.0,2.0,1.0,2.0,Unpredictable
11358,fuq,0.0,0.0,2.0,1.0,2.0,Unpredictable
9393,idi,0.0,0.0,2.0,1.0,2.0,Unpredictable
1705,jayrome,2.0,1.0,0.0,0.0,2.0,Unpredictable
6908,innovative,2.0,1.0,0.0,0.0,2.0,Unpredictable
11350,knowing,0.0,0.0,2.0,1.0,2.0,Unpredictable
9294,contradict,0.0,0.0,2.0,1.0,2.0,Unpredictable
11364,yum,0.0,0.0,2.0,1.0,2.0,Unpredictable
4596,het,1.0,0.5,1.0,0.5,2.0,Unpredictable
8350,7k,2.0,1.0,0.0,0.0,2.0,Unpredictable
2402,ga,2.0,1.0,0.0,0.0,2.0,Unpredictable
8494,royal,1.0,0.5,1.0,0.5,2.0,Unpredictable
8484,gor,1.0,0.5,1.0,0.5,2.0,Unpredictable
6903,stimmy,2.0,1.0,0.0,0.0,2.0,Unpredictable
6902,psych,2.0,1.0,0.0,0.0,2.0,Unpredictable
8347,taco,1.0,0.5,1.0,0.5,2.0,Unpredictable
10028,charter,0.0,0.0,2.0,1.0,2.0,Unpredictable
9399,delist,0.0,0.0,2.0,1.0,2.0,Unpredictable
12041,sacrifice,0.0,0.0,2.0,1.0,2.0,Unpredictable
7356,financing,2.0,1.0,0.0,0.0,2.0,Unpredictable
2872,straddle,2.0,1.0,0.0,0.0,2.0,Unpredictable
8365,theft,2.0,1.0,0.0,0.0,2.0,Unpredictable
8364,ip,2.0,1.0,0.0,0.0,2.0,Unpredictable
8363,cheyna,2.0,1.0,0.0,0.0,2.0,Unpredictable
2992,looooong,2.0,1.0,0.0,0.0,2.0,Unpredictable
10287,limbo,0.0,0.0,2.0,1.0,2.0,Unpredictable
4828,m3,1.0,0.5,1.0,0.5,2.0,Unpredictable
6913,plaining,1.0,0.5,1.0,0.5,2.0,Unpredictable
4886,idiocracy,1.0,0.5,1.0,0.5,2.0,Unpredictable
4905,pepsi,2.0,1.0,0.0,0.0,2.0,Unpredictable
4714,confused,1.0,0.5,1.0,0.5,2.0,Unpredictable
10245,ind,0.0,0.0,2.0,1.0,2.0,Unpredictable
8336,slider,1.0,0.5,1.0,0.5,2.0,Unpredictable
4880,generational,2.0,1.0,0.0,0.0,2.0,Unpredictable
4587,folks,2.0,1.0,0.0,0.0,2.0,Unpredictable
4881,si,1.0,0.5,1.0,0.5,2.0,Unpredictable
6985,slant,2.0,1.0,0.0,0.0,2.0,Unpredictable
10045,shady,0.0,0.0,2.0,1.0,2.0,Unpredictable
1698,headfake,1.0,0.5,1.0,0.5,2.0,Unpredictable
4574,barometer,1.0,0.5,1.0,0.5,2.0,Unpredictable
6900,pink,1.0,0.5,1.0,0.5,2.0,Unpredictable
6917,prevail,2.0,1.0,0.0,0.0,2.0,Unpredictable
7327,cra,2.0,1.0,0.0,0.0,2.0,Unpredictable
7324,britain,1.0,0.5,1.0,0.5,2.0,Unpredictable
10040,coro,0.0,0.0,2.0,1.0,2.0,Unpredictable
9342,loaf,0.0,0.0,2.0,1.0,2.0,Unpredictable
686,amusement,1.0,0.5,1.0,0.5,2.0,Unpredictable
8428,repeatable,1.0,0.5,1.0,0.5,2.0,Unpredictable
7335,ernie,2.0,1.0,0.0,0.0,2.0,Unpredictable
4655,meh,1.0,0.5,1.0,0.5,2.0,Unpredictable
11427,ghislane,0.0,0.0,2.0,1.0,2.0,Unpredictable
2391,lottos,1.0,0.5,1.0,0.5,2.0,Unpredictable
366,tahiti,1.0,0.5,1.0,0.5,2.0,Unpredictable
4726,pimple,2.0,1.0,0.0,0.0,2.0,Unpredictable
4654,pts,1.0,0.5,1.0,0.5,2.0,Unpredictable
7362,sparky,2.0,1.0,0.0,0.0,2.0,Unpredictable
6897,backbone,1.0,0.5,1.0,0.5,2.0,Unpredictable
1708,gorgeous,2.0,1.0,0.0,0.0,2.0,Unpredictable
12045,financialpost,0.0,0.0,2.0,1.0,2.0,Unpredictable
9415,costly,0.0,0.0,2.0,1.0,2.0,Unpredictable
2985,yuge,1.0,0.5,1.0,0.5,2.0,Unpredictable
8507,norris,1.0,0.5,1.0,0.5,2.0,Unpredictable
11322,regroup,0.0,0.0,2.0,1.0,2.0,Unpredictable
6889,mitment,1.0,0.5,1.0,0.5,2.0,Unpredictable
3387,319c,1.0,0.5,1.0,0.5,2.0,Unpredictable
4918,shoutout,2.0,1.0,0.0,0.0,2.0,Unpredictable
9281,desean,0.0,0.0,2.0,1.0,2.0,Unpredictable
10047,nationalist,0.0,0.0,2.0,1.0,2.0,Unpredictable
4571,vw,1.0,0.5,1.0,0.5,2.0,Unpredictable
11334,hurdle,0.0,0.0,2.0,1.0,2.0,Unpredictable
11335,fragile,0.0,0.0,2.0,1.0,2.0,Unpredictable
9292,wizard,0.0,0.0,2.0,1.0,2.0,Unpredictable
4593,ia,2.0,1.0,0.0,0.0,2.0,Unpredictable
4868,hostile,1.0,0.5,1.0,0.5,2.0,Unpredictable
8342,bingo,1.0,0.5,1.0,0.5,2.0,Unpredictable
8341,syria,1.0,0.5,1.0,0.5,2.0,Unpredictable
9291,11pm,0.0,0.0,2.0,1.0,2.0,Unpredictable
10247,nd,0.0,0.0,2.0,1.0,2.0,Unpredictable
7321,label,2.0,1.0,0.0,0.0,2.0,Unpredictable
9406,tranny,0.0,0.0,2.0,1.0,2.0,Unpredictable
7353,speaks,2.0,1.0,0.0,0.0,2.0,Unpredictable
2986,downplay,1.0,0.5,1.0,0.5,2.0,Unpredictable
9529,buddha,0.0,0.0,2.0,1.0,2.0,Unpredictable
8163,afraid,1.0,0.5,1.0,0.5,2.0,Unpredictable
5131,reacts,1.0,0.5,1.0,0.5,2.0,Unpredictable
3362,revert,2.0,1.0,0.0,0.0,2.0,Unpredictable
8272,restest,1.0,0.5,1.0,0.5,2.0,Unpredictable
1511,offsides,1.0,0.5,1.0,0.5,2.0,Unpredictable
11274,thicc,0.0,0.0,2.0,1.0,2.0,Unpredictable
10017,rename,0.0,0.0,2.0,1.0,2.0,Unpredictable
9453,egypt,0.0,0.0,2.0,1.0,2.0,Unpredictable
8269,gundlach,1.0,0.5,1.0,0.5,2.0,Unpredictable
6864,nickel,1.0,0.5,1.0,0.5,2.0,Unpredictable
9455,baboon,0.0,0.0,2.0,1.0,2.0,Unpredictable
3364,reversion,2.0,1.0,0.0,0.0,2.0,Unpredictable
10016,adequately,0.0,0.0,2.0,1.0,2.0,Unpredictable
3363,russell2k,1.0,0.5,1.0,0.5,2.0,Unpredictable
10318,weighs,0.0,0.0,2.0,1.0,2.0,Unpredictable
5221,awsome,2.0,1.0,0.0,0.0,2.0,Unpredictable
7382,connect,1.0,0.5,1.0,0.5,2.0,Unpredictable
5035,lasting,1.0,0.5,1.0,0.5,2.0,Unpredictable
718,judgement,2.0,1.0,0.0,0.0,2.0,Unpredictable
9439,nile,0.0,0.0,2.0,1.0,2.0,Unpredictable
10022,plex,0.0,0.0,2.0,1.0,2.0,Unpredictable
4977,stops,1.0,0.5,1.0,0.5,2.0,Unpredictable
2733,deleveraging,1.0,0.5,1.0,0.5,2.0,Unpredictable
6887,presence,2.0,1.0,0.0,0.0,2.0,Unpredictable
4925,tylenol,2.0,1.0,0.0,0.0,2.0,Unpredictable
8319,fumble,1.0,0.5,1.0,0.5,2.0,Unpredictable
714,losing,2.0,1.0,0.0,0.0,2.0,Unpredictable
7378,canadian,1.0,0.5,1.0,0.5,2.0,Unpredictable
9449,intensive,0.0,0.0,2.0,1.0,2.0,Unpredictable
8276,dearly,1.0,0.5,1.0,0.5,2.0,Unpredictable
8277,humor,2.0,1.0,0.0,0.0,2.0,Unpredictable
6795,disregard,1.0,0.5,1.0,0.5,2.0,Unpredictable
9550,gma,0.0,0.0,2.0,1.0,2.0,Unpredictable
5292,yday,2.0,1.0,0.0,0.0,2.0,Unpredictable
5293,recruit,2.0,1.0,0.0,0.0,2.0,Unpredictable
5295,creature,1.0,0.5,1.0,0.5,2.0,Unpredictable
5296,animal,2.0,1.0,0.0,0.0,2.0,Unpredictable
5297,sinking,1.0,0.5,1.0,0.5,2.0,Unpredictable
6794,t3,1.0,0.5,1.0,0.5,2.0,Unpredictable
8129,forest,1.0,0.5,1.0,0.5,2.0,Unpredictable
5302,activate,1.0,0.5,1.0,0.5,2.0,Unpredictable
8137,dumpy,1.0,0.5,1.0,0.5,2.0,Unpredictable
2446,efficacy,1.0,0.5,1.0,0.5,2.0,Unpredictable
8200,maxine,1.0,0.5,1.0,0.5,2.0,Unpredictable
8202,babble,1.0,0.5,1.0,0.5,2.0,Unpredictable
8289,contribute,1.0,0.5,1.0,0.5,2.0,Unpredictable
9442,apps,0.0,0.0,2.0,1.0,2.0,Unpredictable
10310,fever,0.0,0.0,2.0,1.0,2.0,Unpredictable
4990,noticed,2.0,1.0,0.0,0.0,2.0,Unpredictable
8283,flatlined,1.0,0.5,1.0,0.5,2.0,Unpredictable
11284,imaginary,0.0,0.0,2.0,1.0,2.0,Unpredictable
6869,crayon,1.0,0.5,1.0,0.5,2.0,Unpredictable
3373,benchmark,2.0,1.0,0.0,0.0,2.0,Unpredictable
5000,prelude,1.0,0.5,1.0,0.5,2.0,Unpredictable
9423,clever,0.0,0.0,2.0,1.0,2.0,Unpredictable
2878,1am,2.0,1.0,0.0,0.0,2.0,Unpredictable
3383,svc,2.0,1.0,0.0,0.0,2.0,Unpredictable
9464,fivethirtyeight,0.0,0.0,2.0,1.0,2.0,Unpredictable
6840,5am,1.0,0.5,1.0,0.5,2.0,Unpredictable
11225,antitrust,0.0,0.0,2.0,1.0,2.0,Unpredictable
11224,koolaid,0.0,0.0,2.0,1.0,2.0,Unpredictable
11223,wfla,0.0,0.0,2.0,1.0,2.0,Unpredictable
3065,stimulate,1.0,0.5,1.0,0.5,2.0,Unpredictable
8221,louis,1.0,0.5,1.0,0.5,2.0,Unpredictable
2892,recovered,2.0,1.0,0.0,0.0,2.0,Unpredictable
5110,lifestyle,2.0,1.0,0.0,0.0,2.0,Unpredictable
5111,theadvocate,1.0,0.5,1.0,0.5,2.0,Unpredictable
10332,xinjiang,0.0,0.0,2.0,1.0,2.0,Unpredictable
8217,drt,2.0,1.0,0.0,0.0,2.0,Unpredictable
6836,qs,1.0,0.5,1.0,0.5,2.0,Unpredictable
5115,40s,1.0,0.5,1.0,0.5,2.0,Unpredictable
11229,pancake,0.0,0.0,2.0,1.0,2.0,Unpredictable
6835,nyt,1.0,0.5,1.0,0.5,2.0,Unpredictable
6833,cellular,1.0,0.5,1.0,0.5,2.0,Unpredictable
9498,publicity,0.0,0.0,2.0,1.0,2.0,Unpredictable
5122,corna,1.0,0.5,1.0,0.5,2.0,Unpredictable
11210,overpriced,0.0,0.0,2.0,1.0,2.0,Unpredictable
5124,wak,2.0,1.0,0.0,0.0,2.0,Unpredictable
6832,leo,2.0,1.0,0.0,0.0,2.0,Unpredictable
6831,telesat,2.0,1.0,0.0,0.0,2.0,Unpredictable
10008,vera,0.0,0.0,2.0,1.0,2.0,Unpredictable
7392,11th,1.0,0.5,1.0,0.5,2.0,Unpredictable
8256,marathon,1.0,0.5,1.0,0.5,2.0,Unpredictable
6884,foreshadow,1.0,0.5,1.0,0.5,2.0,Unpredictable
5041,approx,1.0,0.5,1.0,0.5,2.0,Unpredictable
6883,abbott,1.0,0.5,1.0,0.5,2.0,Unpredictable
4942,floodgate,2.0,1.0,0.0,0.0,2.0,Unpredictable
8312,refresh,1.0,0.5,1.0,0.5,2.0,Unpredictable
4947,inflow,1.0,0.5,1.0,0.5,2.0,Unpredictable
9428,nj,0.0,0.0,2.0,1.0,2.0,Unpredictable
4950,abraham,2.0,1.0,0.0,0.0,2.0,Unpredictable
11259,caddy,0.0,0.0,2.0,1.0,2.0,Unpredictable
11306,xanax,0.0,0.0,2.0,1.0,2.0,Unpredictable
7369,underweight,1.0,0.5,1.0,0.5,2.0,Unpredictable
2409,rome,2.0,1.0,0.0,0.0,2.0,Unpredictable
12189,div,0.0,0.0,2.0,1.0,2.0,Unpredictable
576,turning,2.0,1.0,0.0,0.0,2.0,Unpredictable
4960,wolf,1.0,0.5,1.0,0.5,2.0,Unpredictable
7371,miraculously,1.0,0.5,1.0,0.5,2.0,Unpredictable
8301,extinguish,2.0,1.0,0.0,0.0,2.0,Unpredictable
4964,organization,2.0,1.0,0.0,0.0,2.0,Unpredictable
8300,amber,2.0,1.0,0.0,0.0,2.0,Unpredictable
9432,focused,0.0,0.0,2.0,1.0,2.0,Unpredictable
4556,mover,2.0,1.0,0.0,0.0,2.0,Unpredictable
12052,26am,0.0,0.0,2.0,1.0,2.0,Unpredictable
4972,blush,1.0,0.5,1.0,0.5,2.0,Unpredictable
8295,hahah,1.0,0.5,1.0,0.5,2.0,Unpredictable
